거래일자,담당자,거래처코드,거래처명,매출구분,품목코드,품목명,수량,단가,공급가,부가세,원가
2024-11-01,영업지원팀,750157,(주)광우,매출,400021,WD-40 78ML,90.00,"1,750.00","157,500.00",0.00,"125,881.00"
2024-11-01,유통5팀,100288,(주)동신툴피아,매출,400021,WD-40 78ML,30.00,"1,750.00","52,500.00",0.00,"42,351.00"
2024-11-01,영업지원팀,704177,(주)범우 양산공장,매출,400021,WD-40 78ML,60.00,"1,650.00","99,000.00",0.00,"83,352.00"
2024-11-01,유통2팀,103284,(주)서브원,매출,400021,WD-40 78ML,180.00,"1,750.00","315,000.00",0.00,"272,604.00"
2024-11-01,유통2팀,203756,(주)씨엔모드,매출,400021,WD-40 78ML,420.00,"1,780.00","747,600.00",0.00,"638,099.00"
2024-11-01,유통1팀,206191,(주)일신비츠온,매출,400021,WD-40 78ML,30.00,"1,750.00","52,500.00",0.00,"43,079.00"
2024-11-01,유통1팀,115773,뉴천일연마 주식회사,매출,400021,WD-40 78ML,60.00,"1,750.00","105,000.00",0.00,"86,162.00"
2024-11-01,유통3팀,353482,대왕종합상사 주식회사,매출,400021,WD-40 78ML,150.00,"1,750.00","262,500.00",0.00,"208,627.00"
2024-11-01,유통1팀,110653,상도상사,매출,400021,WD-40 78ML,90.00,"1,750.00","157,500.00",0.00,"129,241.00"
2024-11-01,유통1팀,555322,에이원케미칼,매출,400021,WD-40 78ML,60.00,"1,750.00","105,000.00",0.00,"92,996.00"
2024-11-01,유통3팀,350128,에이치제이(HJ)테이프,매출,400021,WD-40 78ML,150.00,"1,750.00","262,500.00",0.00,"208,627.00"
2024-11-01,유통5팀,202232,웅케미칼,매출,400021,WD-40 78ML,30.00,"1,750.00","52,500.00",0.00,"42,351.00"
2024-11-01,유통1팀,400042,주식회사 계룡,매출,400021,WD-40 78ML,30.00,"1,750.00","52,500.00",0.00,"46,497.00"
2024-11-01,유통2팀,201908,태경플러스(주),매출,400021,WD-40 78ML,150.00,"1,950.00","292,500.00",0.00,"231,993.00"
2024-11-01,유통2팀,105710,행복나래 주식회사,매출,400021,WD-40 78ML,30.00,"1,750.00","52,500.00",0.00,"45,433.00"
2024-11-01,유통5팀,950091,다우접착테이프,매출,400071,WD-40 78ML(A),175.00,"1,650.00","288,750.00",0.00,"213,779.00"
2024-11-01,유통1팀,202713,대영무역상사(DY),매출,400071,WD-40 78ML(A),700.00,"1,650.00","1,155,000.00",0.00,"871,144.00"
2024-11-01,유통1팀,100109,신성케미칼,매출,400071,WD-40 78ML(A),35.00,"1,850.00","64,750.00",0.00,"44,370.00"
2024-11-01,유통5팀,202232,웅케미칼,매출,400071,WD-40 78ML(A),105.00,"1,650.00","173,250.00",0.00,"128,267.00"
2024-11-01,유통1팀,207709,유선사,매출,400071,WD-40 78ML(A),140.00,"1,650.00","231,000.00",0.00,"174,231.00"
2024-11-01,유통3팀,750437,주식회사 재호종합상사,매출,400071,WD-40 78ML(A),"1,330.00","1,650.00","2,194,500.00",0.00,"1,591,532.00"
2024-11-01,유통1팀,103982,한성상사,매출,400071,WD-40 78ML(A),175.00,"1,650.00","288,750.00",0.00,"217,786.00"
2024-11-01,유통2팀,106658,쿠팡 주식회사,매출,400243,BW-100 114G,"2,580.00","5,409.09","13,955,454.00",0.00,"14,747,677.00"
2024-11-01,유통3팀,355837,(주) 성광종합상사,매출,400024,BW-100 225G,100.00,"9,500.00","950,000.00",0.00,"925,033.00"
2024-11-01,유통3팀,353485,(주)대왕상사,매출,400024,BW-100 225G,"1,200.00","9,500.00","11,400,000.00",0.00,"11,100,392.00"
2024-11-01,유통1팀,100114,(주)동명하이텍,매출,400024,BW-100 225G,100.00,"9,500.00","950,000.00",0.00,"949,546.00"
2024-11-01,유통5팀,100288,(주)동신툴피아,매출,400024,BW-100 225G,620.00,"9,500.00","5,890,000.00",0.00,"5,805,452.00"
2024-11-01,유통2팀,103284,(주)서브원,매출,400024,BW-100 225G,4.00,"9,800.00","39,200.00",0.00,"39,876.00"
2024-11-01,유통2팀,203756,(주)씨엔모드,매출,400024,BW-100 225G,240.00,"9,800.00","2,352,000.00",0.00,"2,392,691.00"
2024-11-01,유통1팀,952531,(주)우리종합금속,매출,400024,BW-100 225G,20.00,"9,500.00","190,000.00",0.00,"202,276.00"
2024-11-01,유통2팀,105544,(주)이마트,매출,400024,BW-100 225G,426.00,"10,000.00","4,260,000.00",0.00,"4,260,720.00"
2024-11-01,유통1팀,206191,(주)일신비츠온,매출,400024,BW-100 225G,200.00,"9,500.00","1,900,000.00",0.00,"1,899,091.00"
2024-11-01,유통5팀,205105,(주)청솔케미칼,매출,400024,BW-100 225G,460.00,"9,500.00","4,370,000.00",0.00,"4,307,269.00"
2024-11-01,유통5팀,950091,다우접착테이프,매출,400024,BW-100 225G,40.00,"9,500.00","380,000.00",0.00,"374,544.00"
2024-11-01,유통1팀,202713,대영무역상사(DY),매출,400024,BW-100 225G,620.00,"9,500.00","5,890,000.00",0.00,"5,887,184.00"
2024-11-01,유통3팀,353481,대왕상사유통단지점,매출,400024,BW-100 225G,40.00,"9,500.00","380,000.00",0.00,"370,011.00"
2024-11-01,유통3팀,500219,범우하이테크 주식회사,매출,400024,BW-100 225G,200.00,"9,500.00","1,900,000.00",0.00,"1,843,987.00"
2024-11-01,영업지원팀,852372,범우화인켐 주식회사,매출,400024,BW-100 225G,60.00,"9,200.00","552,000.00",0.00,"555,864.00"
2024-11-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,400024,BW-100 225G,40.00,"9,200.00","368,000.00",0.00,"370,575.00"
2024-11-01,영업지원팀,700167,범우화학공업(주)양산,매출,400024,BW-100 225G,40.00,"9,200.00","368,000.00",0.00,"370,575.00"
2024-11-01,유통1팀,555322,에이원케미칼,매출,400024,BW-100 225G,80.00,"9,500.00","760,000.00",0.00,"809,105.00"
2024-11-01,유통3팀,350128,에이치제이(HJ)테이프,매출,400024,BW-100 225G,100.00,"9,500.00","950,000.00",0.00,"925,033.00"
2024-11-01,유통1팀,106359,영진하이텍,매출,400024,BW-100 225G,20.00,"9,500.00","190,000.00",0.00,"189,909.00"
2024-11-01,유통3팀,750344,천운상사,매출,400024,BW-100 225G,600.00,"9,000.00","5,400,000.00",0.00,"5,523,170.00"
2024-11-01,유통1팀,200263,케미코,매출,400024,BW-100 225G,320.00,"9,500.00","3,040,000.00",0.00,"3,038,546.00"
2024-11-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400024,BW-100 225G,600.00,"9,500.00","5,700,000.00",0.00,"5,531,962.00"
2024-11-01,유통2팀,105710,행복나래 주식회사,매출,400024,BW-100 225G,40.00,"10,300.00","412,000.00",0.00,"401,995.00"
2024-11-01,유통1팀,200063,(주)덕수케미칼,매출,400023,BW-100 450G,48.00,"18,000.00","864,000.00",0.00,"861,003.00"
2024-11-01,유통1팀,100114,(주)동명하이텍,매출,400023,BW-100 450G,36.00,"18,000.00","648,000.00",0.00,"645,753.00"
2024-11-01,유통5팀,100288,(주)동신툴피아,매출,400023,BW-100 450G,132.00,"18,000.00","2,376,000.00",0.00,"2,334,790.00"
2024-11-01,유통2팀,103284,(주)서브원,매출,400023,BW-100 450G,60.00,"18,000.00","1,080,000.00",0.00,"1,124,671.00"
2024-11-01,유통2팀,203756,(주)씨엔모드,매출,400023,BW-100 450G,120.00,"18,500.00","2,220,000.00",0.00,"2,258,983.00"
2024-11-01,유통1팀,206191,(주)일신비츠온,매출,400023,BW-100 450G,12.00,"18,000.00","216,000.00",0.00,"215,252.00"
2024-11-01,유통5팀,205105,(주)청솔케미칼,매출,400023,BW-100 450G,240.00,"18,000.00","4,320,000.00",0.00,"4,245,071.00"
2024-11-01,유통1팀,202713,대영무역상사(DY),매출,400023,BW-100 450G,120.00,"18,000.00","2,160,000.00",0.00,"2,152,507.00"
2024-11-01,유통1팀,208388,주식회사 영진하이테크,매출,400023,BW-100 450G,12.00,"18,000.00","216,000.00",0.00,"215,252.00"
2024-11-01,유통1팀,200263,케미코,매출,400023,BW-100 450G,24.00,"18,000.00","432,000.00",0.00,"430,501.00"
2024-11-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400023,BW-100 450G,120.00,"18,000.00","2,160,000.00",0.00,"2,089,864.00"
2024-11-01,유통2팀,103284,(주)서브원,매출,400053,DR-99,10.00,"2,500.00","25,000.00",0.00,"26,628.00"
2024-11-01,유통1팀,952531,(주)우리종합금속,매출,400053,DR-99,24.00,"2,500.00","60,000.00",0.00,"65,122.00"
2024-11-01,유통5팀,205105,(주)청솔케미칼,매출,400053,DR-99,960.00,"2,500.00","2,400,000.00",0.00,"2,415,308.00"
2024-11-01,유통1팀,202713,대영무역상사(DY),매출,400053,DR-99,744.00,"2,500.00","1,860,000.00",0.00,"1,897,673.00"
2024-11-01,유통3팀,353482,대왕종합상사 주식회사,매출,400053,DR-99,72.00,"2,500.00","180,000.00",0.00,"179,001.00"
2024-11-01,유통3팀,350236,대일테이프,매출,400053,DR-99,72.00,"2,500.00","180,000.00",0.00,"179,001.00"
2024-11-01,유통3팀,500219,범우하이테크 주식회사,매출,400053,DR-99,120.00,"2,500.00","300,000.00",0.00,"297,376.00"
2024-11-01,유통1팀,100109,신성케미칼,매출,400053,DR-99,48.00,"2,700.00","129,600.00",0.00,"123,543.00"
2024-11-01,유통3팀,350128,에이치제이(HJ)테이프,매출,400053,DR-99,120.00,"2,500.00","300,000.00",0.00,"298,336.00"
2024-11-01,유통1팀,400042,주식회사 계룡,매출,400053,DR-99,240.00,"2,500.00","600,000.00",0.00,"651,206.00"
2024-11-01,유통1팀,404399,주식회사장학문구사,매출,400053,DR-99,480.00,"2,500.00","1,200,000.00",0.00,"1,302,411.00"
2024-11-01,유통1팀,100102,지에스테크,매출,400053,DR-99,96.00,"2,700.00","259,200.00",0.00,"247,086.00"
2024-11-01,유통1팀,200263,케미코,매출,400053,DR-99,48.00,"2,500.00","120,000.00",0.00,"122,432.00"
2024-11-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400053,DR-99,360.00,"2,500.00","900,000.00",0.00,"892,126.00"
2024-11-01,유통2팀,105710,행복나래 주식회사,매출,400053,DR-99,17.00,"2,700.00","45,900.00",0.00,"45,813.00"
2024-11-01,유통2팀,100224,(주)엔투비,매출,400150,GC100A 20L,4.00,"47,700.00","190,800.00",0.00,"97,884.00"
2024-11-01,유통2팀,111025,온라인판매(쿠팡),매출,400150,GC100A 20L,1.00,"63,636.00","63,636.00",0.00,"27,032.00"
2024-11-01,유통2팀,111025,온라인판매(쿠팡),매출,400149,GC100A 475ml,2.00,"6,227.50","12,455.00",0.00,"6,633.00"
2024-11-01,유통2팀,201277,(주)디톡톡,매출,400153,베지아쿠아 20L,1.00,"90,000.00","90,000.00",0.00,"31,612.00"
2024-11-01,영업지원팀,704177,(주)범우 양산공장,매출,400097,베지아쿠아 475ml흰색,24.00,"3,500.00","84,000.00",0.00,"36,382.00"
2024-11-01,유통2팀,106296,(주)올가홀푸드,매출,400097,베지아쿠아 475ml흰색,180.00,"3,420.00","615,600.00",0.00,"312,239.00"
2024-11-01,유통2팀,207480,(주)햅스토어,매출,400097,베지아쿠아 475ml흰색,192.00,"2,802.00","537,984.00",0.00,"313,984.00"
2024-11-01,유통2팀,202584,(주)현대그린푸드,매출,400097,베지아쿠아 475ml흰색,70.00,"3,959.00","277,130.00",0.00,"127,490.00"
2024-11-01,유통2팀,105571,개인판매(임직원),매출,400097,베지아쿠아 475ml흰색,16.00,"3,500.00","56,000.00",0.00,"27,961.00"
2024-11-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,400097,베지아쿠아 475ml흰색,44.00,"3,500.00","154,000.00",0.00,"66,700.00"
2024-11-01,영업지원팀,700167,범우화학공업(주)양산,매출,400097,베지아쿠아 475ml흰색,20.00,"3,500.00","70,000.00",0.00,"30,320.00"
2024-11-01,유통2팀,111568,제이에스바이오랩,매출,400097,베지아쿠아 475ml흰색,15.00,"3,500.00","52,500.00",0.00,"26,212.00"
2024-11-01,유통2팀,103495,주식회사 더메타포어,매출,400097,베지아쿠아 475ml흰색,12.00,"3,300.00","39,600.00",0.00,"20,584.00"
2024-11-01,유통2팀,106658,쿠팡 주식회사,매출,400097,베지아쿠아 475ml흰색,576.00,"3,545.45","2,042,178.00",0.00,"1,010,774.00"
2024-11-01,유통2팀,207480,(주)햅스토어,매출,400101,베지아쿠아1000ml흰색,96.00,"4,009.00","384,864.00",0.00,"214,674.00"
2024-11-01,유통2팀,202584,(주)현대그린푸드,매출,400101,베지아쿠아1000ml흰색,49.00,"5,733.04","280,919.00",0.00,"123,149.00"
2024-11-01,유통2팀,105571,개인판매(임직원),매출,400101,베지아쿠아1000ml흰색,8.00,"5,800.00","46,400.00",0.00,"20,192.00"
2024-11-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,400101,베지아쿠아1000ml흰색,22.00,"5,800.00","127,600.00",0.00,"47,086.00"
2024-11-01,영업지원팀,700167,범우화학공업(주)양산,매출,400101,베지아쿠아1000ml흰색,12.00,"5,800.00","69,600.00",0.00,"25,683.00"
2024-11-01,유통2팀,108966,온채널,매출,400101,베지아쿠아1000ml흰색,1.00,"9,046.00","9,046.00",0.00,"3,044.00"
2024-11-01,유통2팀,111568,제이에스바이오랩,매출,400101,베지아쿠아1000ml흰색,64.00,"5,800.00","371,200.00",0.00,"161,536.00"
2024-11-01,유통1팀,400042,주식회사 계룡,매출,400101,베지아쿠아1000ml흰색,6.00,"5,900.00","35,400.00",0.00,"15,957.00"
2024-11-01,유통2팀,106658,쿠팡 주식회사,매출,400101,베지아쿠아1000ml흰색,288.00,"5,259.09","1,514,619.00",0.00,"701,881.00"
2024-11-01,유통2팀,113856,(주)이랜드이츠,매출,400151,크린에이스 1L,480.00,"1,850.00","888,000.00",0.00,"794,780.00"
2024-11-01,유통2팀,207009,농업회사법인주식회사정진에프피씨,매출,400148,크린에이스 20L,10.00,"40,000.00","400,000.00",0.00,"758,971.00"
2024-11-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,400426,GC-124,39.80,"32,160.80","1,280,000.00",0.00,"1,827,450.00"
2024-11-01,유통2팀,200276,(주)미유테크,매출,400086,GC-3000ER EC(20kg),10.00,"100,000.00","1,000,000.00",0.00,"654,828.00"
2024-11-01,유통2팀,206900,범우켐텍(주),매출,400183,GC-9500 (20kg),15.00,"70,000.00","1,050,000.00",0.00,"1,271,105.00"
2024-11-01,유통2팀,113856,(주)이랜드이츠,매출,551499,분무기(475ml용),240.00,400.00,"96,000.00",0.00,"70,902.00"
2024-12-01,유통1팀,100207,(주)신개암,매출,501538,D-5000,40.00,"4,500.00","180,000.00",0.00,"318,767.00"
2024-12-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,501538,D-5000,440.00,"5,000.00","2,200,000.00",0.00,"473,899.00"
2024-12-01,유통1팀,100114,(주)동명하이텍,매출,550080,P-ST(PL),1.00,"175,000.00","175,000.00",0.00,"231,861.00"
2024-12-01,유통5팀,100288,(주)동신툴피아,매출,550080,P-ST(PL),2.00,"175,000.00","350,000.00",0.00,"466,772.00"
2024-12-01,유통2팀,103284,(주)서브원,매출,550080,P-ST(PL),1.00,"175,000.00","175,000.00",0.00,"245,415.00"
2024-12-01,유통1팀,952531,(주)우리종합금속,매출,550080,P-ST(PL),2.00,"175,000.00","350,000.00",0.00,"502,259.00"
2024-12-01,유통1팀,200138,동진이코노(주),매출,550080,P-ST(PL),1.00,"175,000.00","175,000.00",0.00,"231,861.00"
2024-12-01,유통1팀,200263,케미코,매출,550080,P-ST(PL),1.00,"175,000.00","175,000.00",0.00,"231,861.00"
2024-12-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,550080,P-ST(PL),5.00,"175,000.00","875,000.00",0.00,"1,218,145.00"
2024-12-01,유통5팀,900334,화랑유통,매출,550080,P-ST(PL),3.00,"175,000.00","525,000.00",0.00,"700,155.00"
2024-12-01,유통5팀,100288,(주)동신툴피아,매출,550007,WD-40 1GALLON,4.00,"31,000.00","124,000.00",0.00,"188,485.00"
2024-12-01,유통1팀,952531,(주)우리종합금속,매출,550007,WD-40 1GALLON,12.00,"31,000.00","372,000.00",0.00,"603,176.00"
2024-12-01,유통1팀,555322,에이원케미칼,매출,550007,WD-40 1GALLON,8.00,"31,000.00","248,000.00",0.00,"402,116.00"
2024-12-01,유통5팀,202232,웅케미칼,매출,550007,WD-40 1GALLON,4.00,"31,000.00","124,000.00",0.00,"188,485.00"
2024-12-01,유통1팀,200263,케미코,매출,550007,WD-40 1GALLON,4.00,"31,000.00","124,000.00",0.00,"187,405.00"
2024-12-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,550007,WD-40 1GALLON,20.00,"31,000.00","620,000.00",0.00,"978,720.00"
2024-12-01,유통5팀,100288,(주)동신툴피아,매출,502433,ABSOL TAP-408,60.00,"2,500.00","150,000.00",0.00,"227,473.00"
2024-12-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,502433,ABSOL TAP-408,180.00,"2,500.00","450,000.00",0.00,"708,760.00"
2024-12-01,유통5팀,100288,(주)동신툴피아,매출,502440,ABSOL TAP-408(20L),2.00,"52,000.00","104,000.00",0.00,"155,855.00"
2024-12-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,502440,ABSOL TAP-408(20L),5.00,"52,000.00","260,000.00",0.00,"404,855.00"
2024-12-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,501887,DCHA,80.00,"568,800.00","45,504,000.00",0.00,"12,226,288.00"
2024-12-01,유통2팀,105710,행복나래 주식회사,매출,504435,G-6231F,0.30,"639,000.00","191,700.00",0.00,"373,862.00"
2024-12-01,유통2팀,555685,(주) 경인양행,매출,500150,MIKROCOUNT DUO,100.00,"8,200.00","820,000.00",0.00,"899,037.00"
2024-12-01,유통2팀,700167,범우화학공업(주)양산,매출,500150,MIKROCOUNT DUO,140.00,"4,500.00","630,000.00",0.00,"872,624.00"
2024-12-01,유통2팀,201558,삼화페인트공업(주),매출,500150,MIKROCOUNT DUO,40.00,"7,500.00","300,000.00",0.00,"338,748.00"
2024-12-01,유통2팀,200099,선우과학상사,매출,500150,MIKROCOUNT DUO,60.00,"6,500.00","390,000.00",0.00,"463,409.00"
2024-12-01,유통2팀,KR0898,주식회사비아이티범우연구소,매출,500150,MIKROCOUNT DUO,300.00,"4,500.00","1,350,000.00",0.00,"1,869,906.00"
2024-12-01,유통2팀,200290,(주)노루오토코팅,매출,501094,SANI CHECK BF,10.00,"9,700.00","97,000.00",0.00,"135,889.00"
2024-12-01,유통2팀,200099,선우과학상사,매출,501094,SANI CHECK BF,30.00,"7,800.00","234,000.00",0.00,"365,190.00"
2024-12-01,유통2팀,105457,좋은날아카데미,매출,501094,SANI CHECK BF,10.00,"6,800.00","68,000.00",0.00,"114,278.00"
2024-12-01,유통2팀,102994,(개인판매)네이버 스토어팜 WD-40,매출,551395,SPECIALIST(P),1.00,"13,636.00","13,636.00",0.00,"18,038.00"
2024-12-01,유통1팀,200063,(주)덕수케미칼,매출,551395,SPECIALIST(P),30.00,"8,000.00","240,000.00",0.00,"396,591.00"
2024-12-01,유통1팀,100114,(주)동명하이텍,매출,551395,SPECIALIST(P),18.00,"8,000.00","144,000.00",0.00,"237,955.00"
2024-12-01,유통1팀,202713,대영무역상사(DY),매출,551395,SPECIALIST(P),168.00,"8,000.00","1,344,000.00",0.00,"2,220,905.00"
2024-12-01,유통3팀,353482,대왕종합상사 주식회사,매출,551395,SPECIALIST(P),30.00,"8,000.00","240,000.00",0.00,"420,524.00"
2024-12-01,유통3팀,350128,에이치제이(HJ)테이프,매출,551395,SPECIALIST(P),30.00,"8,000.00","240,000.00",0.00,"420,523.00"
2024-12-01,유통1팀,400042,주식회사 계룡,매출,551395,SPECIALIST(P),24.00,"8,000.00","192,000.00",0.00,"338,414.00"
2024-12-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,551395,SPECIALIST(P),60.00,"8,000.00","480,000.00",0.00,"825,461.00"
2024-12-01,유통2팀,102994,(개인판매)네이버 스토어팜 WD-40,매출,551397,SPECIALIST(Specialist 11oz Silicone 6ct),2.00,"14,545.00","29,090.00",0.00,"32,973.00"
2024-12-01,유통1팀,200063,(주)덕수케미칼,매출,551397,SPECIALIST(Specialist 11oz Silicone 6ct),60.00,"9,000.00","540,000.00",0.00,"699,468.00"
2024-12-01,유통1팀,202713,대영무역상사(DY),매출,551397,SPECIALIST(Specialist 11oz Silicone 6ct),264.00,"9,000.00","2,376,000.00",0.00,"3,077,655.00"
2024-12-01,유통3팀,500219,범우하이테크 주식회사,매출,551397,SPECIALIST(Specialist 11oz Silicone 6ct),48.00,"9,000.00","432,000.00",0.00,"588,626.00"
2024-12-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,551397,SPECIALIST(Specialist 11oz Silicone 6ct),6.00,"8,700.00","52,200.00",0.00,"-1,523.00"
2024-12-01,유통1팀,400042,주식회사 계룡,매출,551397,SPECIALIST(Specialist 11oz Silicone 6ct),18.00,"9,000.00","162,000.00",0.00,"227,679.00"
2024-12-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,551397,SPECIALIST(Specialist 11oz Silicone 6ct),30.00,"9,000.00","270,000.00",0.00,"367,889.00"
2024-12-01,유통5팀,100288,(주)동신툴피아,매출,551396,SPECIALIST(white lithium grease 10oz 6ct CARB),12.00,"9,000.00","108,000.00",0.00,"136,852.00"
2024-12-01,유통1팀,202713,대영무역상사(DY),매출,551396,SPECIALIST(white lithium grease 10oz 6ct CARB),192.00,"9,000.00","1,728,000.00",0.00,"2,174,581.00"
2024-12-01,유통1팀,400042,주식회사 계룡,매출,551396,SPECIALIST(white lithium grease 10oz 6ct CARB),18.00,"9,000.00","162,000.00",0.00,"221,705.00"
2024-12-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,551396,SPECIALIST(white lithium grease 10oz 6ct CARB),24.00,"9,000.00","216,000.00",0.00,"286,348.00"
2024-12-01,유통5팀,202586,금성종합공구(수원),매출,552476,BEX NBR GLOVE(GRAY L),200.00,"1,450.00","290,000.00",0.00,"404,444.00"
2024-12-01,유통5팀,205877,우정사업본부,매출,552476,BEX NBR GLOVE(GRAY L),100.00,"1,350.00","135,000.00",0.00,"195,458.00"
2024-12-01,유통5팀,205877,우정사업본부,매출,552477,BEX NBR GLOVE(GRAY M),200.00,"1,350.00","270,000.00",0.00,"396,543.00"
2024-12-01,유통3팀,355837,(주) 성광종합상사,매출,502172,VEGEAQUA MASK(BLACK L),800.00,250.00,"200,000.00",0.00,"313,500.00"
2024-12-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,502172,VEGEAQUA MASK(BLACK L),"2,000.00",250.00,"500,000.00",0.00,"60,835.00"
2024-12-01,유통1팀,400042,주식회사 계룡,매출,502172,VEGEAQUA MASK(BLACK L),"1,200.00",250.00,"300,000.00",0.00,"473,364.00"
2024-12-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,502200,VEGEAQUA MASK(IVORY L),400.00,250.00,"100,000.00",0.00,"12,167.00"
2024-12-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,502170,VEGEAQUA MASK(WHITE L),"1,600.00",250.00,"400,000.00",0.00,"53,666.00"
2024-12-01,유통1팀,206191,(주)일신비츠온,매출,500648,WD-40 BIKE CLEANER,24.00,"8,000.00","192,000.00",0.00,"241,747.00"
2024-12-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,500648,WD-40 BIKE CLEANER,12.00,"8,000.00","96,000.00",0.00,"127,329.00"
2024-12-01,유통2팀,102994,(개인판매)네이버 스토어팜 WD-40,매출,552139,WD-40 BIKE(Dry),1.00,"10,909.00","10,909.00",0.00,"11,889.00"
2024-12-01,유통2팀,203756,(주)씨엔모드,매출,552139,WD-40 BIKE(Dry),120.00,"5,950.00","714,000.00",0.00,"983,232.00"
2024-12-01,유통2팀,105544,(주)이마트,매출,552139,WD-40 BIKE(Dry),108.00,"6,200.00","669,600.00",0.00,"905,031.00"
2024-12-01,유통1팀,202713,대영무역상사(DY),매출,552140,WD-40 BIKE(Wet),12.00,"7,500.00","90,000.00",0.00,"106,940.00"
2024-12-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,552140,WD-40 BIKE(Wet),24.00,"7,500.00","180,000.00",0.00,"225,984.00"
2024-12-01,유통2팀,102994,(개인판매)네이버 스토어팜 WD-40,매출,500649,WD-40 Bike Chain Lube,1.00,"15,455.00","15,455.00",0.00,"21,016.00"
2024-12-01,유통1팀,400042,주식회사 계룡,매출,500649,WD-40 Bike Chain Lube,12.00,"7,000.00","84,000.00",0.00,"179,321.00"
2024-12-01,유통2팀,203756,(주)씨엔모드,매출,500647,WD-40 Bike Degreaser,12.00,"7,000.00","84,000.00",0.00,"162,310.00"
2024-12-01,유통1팀,400042,주식회사 계룡,매출,400438,CT-21 1 KG(수성),240.00,"4,200.00","1,008,000.00",0.00,"1,643,471.00"
2024-12-01,영업지원팀,202569,범우머티리얼 주식회사,매출,400076,CT-21 1000ML,12.00,"4,200.00","50,400.00",0.00,"2,912.00"
2024-12-01,영업지원팀,704177,(주)범우 양산공장,매출,400439,CT-21 20 kg (수성),30.00,"65,000.00","1,950,000.00",0.00,"703,048.00"
2024-12-01,유통3팀,450209,범우하이텍,매출,400439,CT-21 20 kg (수성),20.00,"65,000.00","1,300,000.00",0.00,"2,306,053.00"
2024-12-01,유통1팀,400042,주식회사 계룡,매출,400439,CT-21 20 kg (수성),12.00,"65,000.00","780,000.00",0.00,"1,417,062.00"
2024-12-01,유통3팀,355837,(주) 성광종합상사,매출,400046,WD-40 120ML,60.00,"1,950.00","117,000.00",0.00,"170,360.00"
2024-12-01,유통2팀,103284,(주)서브원,매출,400046,WD-40 120ML,20.00,"1,950.00","39,000.00",0.00,"55,919.00"
2024-12-01,유통2팀,203756,(주)씨엔모드,매출,400046,WD-40 120ML,400.00,"2,000.00","800,000.00",0.00,"1,132,744.00"
2024-12-01,유통2팀,105544,(주)이마트,매출,400046,WD-40 120ML,"1,500.00","2,150.00","3,225,000.00",0.00,"4,409,556.00"
2024-12-01,유통1팀,206191,(주)일신비츠온,매출,400046,WD-40 120ML,300.00,"1,950.00","585,000.00",0.00,"793,462.00"
2024-12-01,유통5팀,205105,(주)청솔케미칼,매출,400046,WD-40 120ML,"1,400.00","1,950.00","2,730,000.00",0.00,"3,726,607.00"
2024-12-01,유통3팀,353480,(주)케이비원,매출,400046,WD-40 120ML,100.00,"1,950.00","195,000.00",0.00,"277,602.00"
2024-12-01,유통1팀,202713,대영무역상사(DY),매출,400046,WD-40 120ML,460.00,"1,950.00","897,000.00",0.00,"1,216,642.00"
2024-12-01,영업지원팀,KR1394,범우화학공업(주)시화,매출,400046,WD-40 120ML,20.00,"1,850.00","37,000.00",0.00,"1,807.00"
2024-12-01,유통1팀,555322,에이원케미칼,매출,400046,WD-40 120ML,100.00,"1,950.00","195,000.00",0.00,"285,959.00"
2024-12-01,유통1팀,400042,주식회사 계룡,매출,400046,WD-40 120ML,100.00,"1,950.00","195,000.00",0.00,"285,959.00"
2024-12-01,유통1팀,109446,주식회사 동아티앤에스,매출,400046,WD-40 120ML,40.00,"1,950.00","78,000.00",0.00,"105,795.00"
2024-12-01,유통1팀,900261,지앤디 협동조합,매출,400046,WD-40 120ML,800.00,"1,950.00","1,560,000.00",0.00,"2,287,665.00"
2024-12-01,유통3팀,353483,크레텍웰딩주식회사(CRETEC),매출,400046,WD-40 120ML,700.00,"1,950.00","1,365,000.00",0.00,"1,943,206.00"
2024-12-01,유통2팀,105710,행복나래 주식회사,매출,400046,WD-40 120ML,80.00,"2,050.00","164,000.00",0.00,"229,425.00"
